                 X [m]	                 Y [m]	c [MN/m³]
95.59969652	6.305817704	5.308197821
95.59969652	6.305817704	5.308197821
95.59969652	6.305817704	5.308197821
95.59969652	6.305817704	5.308197821
95.59969652	6.305817704	5.308197821
57.52053482	8.294504127	6.14537033
57.52053482	8.294504127	6.14537033
57.52053482	8.294504127	6.14537033
57.52053482	8.294504127	6.14537033
57.52053482	8.294504127	6.14537033
57.52053482	8.294504127	6.14537033
57.79613908	7.361022338	6.179623858
57.79613908	7.361022338	6.179623858
57.79613908	7.361022338	6.179623858
57.79613908	7.361022338	6.179623858
57.79613908	7.361022338	6.179623858
110.3333621	2.079684628	4.491078482
110.3333621	2.079684628	4.491078482
110.3333621	2.079684628	4.491078482
110.3333621	2.079684628	4.491078482
110.3333621	2.079684628	4.491078482
111.9287001	1.647526454	2.560426535
111.9287001	1.647526454	2.560426535
111.9287001	1.647526454	2.560426535
111.9287001	1.647526454	2.560426535
111.9287001	1.647526454	2.560426535
111.9287001	1.647526454	2.560426535
112.0728851	0.845941187	2.170124802
112.0728851	0.845941187	2.170124802
112.0728851	0.845941187	2.170124802
112.0728851	0.845941187	2.170124802
112.0728851	0.845941187	2.170124802
112.0963785	0.029468144	2.235706532
112.0963785	0.029468144	2.235706532
112.0963785	0.029468144	2.235706532
112.0963785	0.029468144	2.235706532
112.0963785	0.029468144	2.235706532
112.0963785	0.029468144	2.235706532
111.9312252	2.690575354	2.425002217
111.9312252	2.690575354	2.425002217
111.9312252	2.690575354	2.425002217
111.9312252	2.690575354	2.425002217
111.9312252	2.690575354	2.425002217
112.2179531	3.399825955	2.420445506
112.2179531	3.399825955	2.420445506
112.2179531	3.399825955	2.420445506
112.2179531	3.399825955	2.420445506
112.2179531	3.399825955	2.420445506
109.7275898	14.40580311	3.300099491
109.7275898	14.40580311	3.300099491
109.7275898	14.40580311	3.300099491
109.7275898	14.40580311	3.300099491
109.7275898	14.40580311	3.300099491
109.1193515	14.88227025	3.168724961
109.1193515	14.88227025	3.168724961
109.1193515	14.88227025	3.168724961
109.1193515	14.88227025	3.168724961
109.1193515	14.88227025	3.168724961
95.2285053	8.726981618	5.66467174
95.2285053	8.726981618	5.66467174
95.2285053	8.726981618	5.66467174
95.2285053	8.726981618	5.66467174
95.2285053	8.726981618	5.66467174
95.2285053	8.726981618	5.66467174
71.03843665	-0.742876513	6.174663458
71.03843665	-0.742876513	6.174663458
71.03843665	-0.742876513	6.174663458
71.03843665	-0.742876513	6.174663458
71.03843665	-0.742876513	6.174663458
40.33	4.018968202	5.911615345
40.33	4.018968202	5.911615345
40.33	4.018968202	5.911615345
40.33	4.018968202	5.911615345
40.33	4.018968202	5.911615345
40.33	4.018968202	5.911615345
17.6630436	27.96720929	6.595107993
17.6630436	27.96720929	6.595107993
17.6630436	27.96720929	6.595107993
17.6630436	27.96720929	6.595107993
17.6630436	27.96720929	6.595107993
17.6630436	27.96720929	6.595107993
26.55638915	17.14851616	5.886050401
26.55638915	17.14851616	5.886050401
26.55638915	17.14851616	5.886050401
26.55638915	17.14851616	5.886050401
26.55638915	17.14851616	5.886050401
26.55638915	17.14851616	5.886050401
26.55638915	17.14851616	5.886050401
79.98830995	0.539352718	5.496546578
79.98830995	0.539352718	5.496546578
79.98830995	0.539352718	5.496546578
79.98830995	0.539352718	5.496546578
79.98830995	0.539352718	5.496546578
38.37049826	-7.082909341	4.798323946
38.37049826	-7.082909341	4.798323946
38.37049826	-7.082909341	4.798323946
38.37049826	-7.082909341	4.798323946
38.37049826	-7.082909341	4.798323946
2.234022405	42.06932882	8.073413268
2.234022405	42.06932882	8.073413268
2.234022405	42.06932882	8.073413268
2.234022405	42.06932882	8.073413268
2.234022405	42.06932882	8.073413268
48.43680896	11.05059059	6.214109936
48.43680896	11.05059059	6.214109936
48.43680896	11.05059059	6.214109936
48.43680896	11.05059059	6.214109936
48.43680896	11.05059059	6.214109936
100.7137072	12.89257693	6.559512378
100.7137072	12.89257693	6.559512378
100.7137072	12.89257693	6.559512378
100.7137072	12.89257693	6.559512378
100.7137072	12.89257693	6.559512378
100.7137072	12.89257693	6.559512378
8.839262673	36.49926882	6.857101406
8.839262673	36.49926882	6.857101406
8.839262673	36.49926882	6.857101406
8.839262673	36.49926882	6.857101406
8.839262673	36.49926882	6.857101406
106.3847542	14.70413173	3.877746381
106.3847542	14.70413173	3.877746381
106.3847542	14.70413173	3.877746381
106.3847542	14.70413173	3.877746381
106.3847542	14.70413173	3.877746381
40.95970586	2.731994347	5.926769079
40.95970586	2.731994347	5.926769079
40.95970586	2.731994347	5.926769079
40.95970586	2.731994347	5.926769079
40.95970586	2.731994347	5.926769079
40.95970586	2.731994347	5.926769079
43.02453961	9.455636806	6.098720732
43.02453961	9.455636806	6.098720732
43.02453961	9.455636806	6.098720732
43.02453961	9.455636806	6.098720732
43.02453961	9.455636806	6.098720732
43.02453961	9.455636806	6.098720732
42.81822537	10.68070235	6.096703377
42.81822537	10.68070235	6.096703377
42.81822537	10.68070235	6.096703377
42.81822537	10.68070235	6.096703377
42.81822537	10.68070235	6.096703377
43.60421569	10.84067844	6.177561296
43.60421569	10.84067844	6.177561296
43.60421569	10.84067844	6.177561296
43.60421569	10.84067844	6.177561296
43.60421569	10.84067844	6.177561296
43.60421569	10.84067844	6.177561296
44.66552047	10.88693112	6.425885051
44.66552047	10.88693112	6.425885051
44.66552047	10.88693112	6.425885051
44.66552047	10.88693112	6.425885051
44.66552047	10.88693112	6.425885051
44.66552047	10.88693112	6.425885051
78.57342807	-2.077249465	4.957865218
78.57342807	-2.077249465	4.957865218
78.57342807	-2.077249465	4.957865218
78.57342807	-2.077249465	4.957865218
78.57342807	-2.077249465	4.957865218
78.57342807	-2.077249465	4.957865218
4.488902582	44.06923767	7.666095444
4.488902582	44.06923767	7.666095444
4.488902582	44.06923767	7.666095444
4.488902582	44.06923767	7.666095444
4.488902582	44.06923767	7.666095444
4.488902582	44.06923767	7.666095444
6.618417887	43.66435366	7.394897497
6.618417887	43.66435366	7.394897497
6.618417887	43.66435366	7.394897497
6.618417887	43.66435366	7.394897497
6.618417887	43.66435366	7.394897497
6.618417887	43.66435366	7.394897497
43.95909756	7.022696785	6.13650085
43.95909756	7.022696785	6.13650085
43.95909756	7.022696785	6.13650085
43.95909756	7.022696785	6.13650085
43.95909756	7.022696785	6.13650085
43.5976949	7.0187166	6.111316653
43.5976949	7.0187166	6.111316653
43.5976949	7.0187166	6.111316653
43.5976949	7.0187166	6.111316653
43.5976949	7.0187166	6.111316653
43.5976949	7.0187166	6.111316653
43.41481654	7.335865608	6.122773027
43.41481654	7.335865608	6.122773027
43.41481654	7.335865608	6.122773027
43.41481654	7.335865608	6.122773027
43.41481654	7.335865608	6.122773027
43.55494633	7.630574245	6.150366899
43.55494633	7.630574245	6.150366899
43.55494633	7.630574245	6.150366899
43.55494633	7.630574245	6.150366899
43.55494633	7.630574245	6.150366899
43.11323118	7.121146482	6.178645606
43.11323118	7.121146482	6.178645606
43.11323118	7.121146482	6.178645606
43.11323118	7.121146482	6.178645606
43.11323118	7.121146482	6.178645606
43.11323118	7.121146482	6.178645606
43.14779695	7.57334965	6.205426882
43.14779695	7.57334965	6.205426882
43.14779695	7.57334965	6.205426882
43.14779695	7.57334965	6.205426882
43.14779695	7.57334965	6.205426882
43.14779695	7.57334965	6.205426882
43.78876928	7.731227722	6.160355297
43.78876928	7.731227722	6.160355297
43.78876928	7.731227722	6.160355297
43.78876928	7.731227722	6.160355297
43.78876928	7.731227722	6.160355297
45.84303249	1.557997679	6.323644077
45.84303249	1.557997679	6.323644077
45.84303249	1.557997679	6.323644077
45.84303249	1.557997679	6.323644077
45.84303249	1.557997679	6.323644077
43.28597732	15.89915135	5.068922806
43.28597732	15.89915135	5.068922806
43.28597732	15.89915135	5.068922806
43.28597732	15.89915135	5.068922806
43.28597732	15.89915135	5.068922806
43.28597732	15.89915135	5.068922806
43.28597732	15.89915135	5.068922806
25.35006152	-4.103089967	5.943189221
25.35006152	-4.103089967	5.943189221
25.35006152	-4.103089967	5.943189221
25.35006152	-4.103089967	5.943189221
25.35006152	-4.103089967	5.943189221
63.60634513	14.38452303	4.492917624
63.60634513	14.38452303	4.492917624
63.60634513	14.38452303	4.492917624
63.60634513	14.38452303	4.492917624
63.60634513	14.38452303	4.492917624
63.60634513	14.38452303	4.492917624
63.83485633	14.02807746	4.256048092
63.83485633	14.02807746	4.256048092
63.83485633	14.02807746	4.256048092
63.83485633	14.02807746	4.256048092
63.83485633	14.02807746	4.256048092
63.4028621	14.04070815	4.81115705
63.4028621	14.04070815	4.81115705
63.4028621	14.04070815	4.81115705
63.4028621	14.04070815	4.81115705
63.4028621	14.04070815	4.81115705
6.166674932	38.5175	7.273294656
6.166674932	38.5175	7.273294656
6.166674932	38.5175	7.273294656
6.166674932	38.5175	7.273294656
6.166674932	38.5175	7.273294656
31.77460573	7.891119308	6.195004608
31.77460573	7.891119308	6.195004608
31.77460573	7.891119308	6.195004608
31.77460573	7.891119308	6.195004608
31.77460573	7.891119308	6.195004608
31.66868165	6.667569282	6.260683157
31.66868165	6.667569282	6.260683157
31.66868165	6.667569282	6.260683157
31.66868165	6.667569282	6.260683157
31.66868165	6.667569282	6.260683157
31.66868165	6.667569282	6.260683157
86.85505213	14.11516154	5.770179222
86.85505213	14.11516154	5.770179222
86.85505213	14.11516154	5.770179222
86.85505213	14.11516154	5.770179222
86.85505213	14.11516154	5.770179222
50.05807794	13.33502904	5.7606877
50.05807794	13.33502904	5.7606877
50.05807794	13.33502904	5.7606877
50.05807794	13.33502904	5.7606877
50.05807794	13.33502904	5.7606877
51.78921885	-5.624352157	5.204003528
51.78921885	-5.624352157	5.204003528
51.78921885	-5.624352157	5.204003528
51.78921885	-5.624352157	5.204003528
51.78921885	-5.624352157	5.204003528
0.270893225	19.39675544	11.25720254
0.270893225	19.39675544	11.25720254
0.270893225	19.39675544	11.25720254
0.270893225	19.39675544	11.25720254
0.270893225	19.39675544	11.25720254
0.180280576	18.76876368	12.0448956
0.180280576	18.76876368	12.0448956
0.180280576	18.76876368	12.0448956
0.180280576	18.76876368	12.0448956
0.180280576	18.76876368	12.0448956
0.180280576	18.76876368	12.0448956
45.40640111	4.379368558	6.084644255
45.40640111	4.379368558	6.084644255
45.40640111	4.379368558	6.084644255
45.40640111	4.379368558	6.084644255
45.40640111	4.379368558	6.084644255
45.40640111	4.379368558	6.084644255
44.925	4.153496487	5.937324532
44.925	4.153496487	5.937324532
44.925	4.153496487	5.937324532
44.925	4.153496487	5.937324532
44.925	4.153496487	5.937324532
44.925	4.153496487	5.937324532
0.608617318	55.50604963	9.534039769
0.608617318	55.50604963	9.534039769
0.608617318	55.50604963	9.534039769
0.608617318	55.50604963	9.534039769
0.608617318	55.50604963	9.534039769
24.13646173	6.769927507	6.324734067
24.13646173	6.769927507	6.324734067
24.13646173	6.769927507	6.324734067
24.13646173	6.769927507	6.324734067
24.13646173	6.769927507	6.324734067
73.08090383	16.5763435	2.426320607
73.08090383	16.5763435	2.426320607
73.08090383	16.5763435	2.426320607
73.08090383	16.5763435	2.426320607
73.08090383	16.5763435	2.426320607
73.08090383	16.5763435	2.426320607
72.36234563	15.98262009	3.199630528
72.36234563	15.98262009	3.199630528
72.36234563	15.98262009	3.199630528
72.36234563	15.98262009	3.199630528
72.36234563	15.98262009	3.199630528
47.12621158	13.39673918	5.783936722
47.12621158	13.39673918	5.783936722
47.12621158	13.39673918	5.783936722
47.12621158	13.39673918	5.783936722
47.12621158	13.39673918	5.783936722
42.26553981	-8.476365256	3.181396766
42.26553981	-8.476365256	3.181396766
42.26553981	-8.476365256	3.181396766
42.26553981	-8.476365256	3.181396766
42.26553981	-8.476365256	3.181396766
40.66001424	-8.449772194	4.022227203
40.66001424	-8.449772194	4.022227203
40.66001424	-8.449772194	4.022227203
40.66001424	-8.449772194	4.022227203
40.66001424	-8.449772194	4.022227203
104.5634712	-1.246309269	5.154748864
104.5634712	-1.246309269	5.154748864
104.5634712	-1.246309269	5.154748864
104.5634712	-1.246309269	5.154748864
104.5634712	-1.246309269	5.154748864
104.5634712	-1.246309269	5.154748864
29.25760824	20.56301944	5.439384227
29.25760824	20.56301944	5.439384227
29.25760824	20.56301944	5.439384227
29.25760824	20.56301944	5.439384227
29.25760824	20.56301944	5.439384227
29.25760824	20.56301944	5.439384227
19.97835617	28.74199148	6.564312819
19.97835617	28.74199148	6.564312819
19.97835617	28.74199148	6.564312819
19.97835617	28.74199148	6.564312819
19.97835617	28.74199148	6.564312819
19.97835617	28.74199148	6.564312819
0.547796673	47.90802322	10.92539791
0.547796673	47.90802322	10.92539791
0.547796673	47.90802322	10.92539791
0.547796673	47.90802322	10.92539791
0.547796673	47.90802322	10.92539791
14.12868516	11.46091007	6.05525696
14.12868516	11.46091007	6.05525696
14.12868516	11.46091007	6.05525696
14.12868516	11.46091007	6.05525696
14.12868516	11.46091007	6.05525696
14.12868516	11.46091007	6.05525696
107.5200891	-4.334840557	3.723574834
107.5200891	-4.334840557	3.723574834
107.5200891	-4.334840557	3.723574834
107.5200891	-4.334840557	3.723574834
107.5200891	-4.334840557	3.723574834
52.37315389	3.079619438	6.063047868
52.37315389	3.079619438	6.063047868
52.37315389	3.079619438	6.063047868
52.37315389	3.079619438	6.063047868
52.37315389	3.079619438	6.063047868
53.55508417	1.605091667	6.113401974
53.55508417	1.605091667	6.113401974
53.55508417	1.605091667	6.113401974
53.55508417	1.605091667	6.113401974
53.55508417	1.605091667	6.113401974
53.55508417	1.605091667	6.113401974
52.69855164	0.998967833	6.296575097
52.69855164	0.998967833	6.296575097
52.69855164	0.998967833	6.296575097
52.69855164	0.998967833	6.296575097
52.69855164	0.998967833	6.296575097
53.62177839	0.680514918	6.249999194
53.62177839	0.680514918	6.249999194
53.62177839	0.680514918	6.249999194
53.62177839	0.680514918	6.249999194
53.62177839	0.680514918	6.249999194
53.62177839	0.680514918	6.249999194
53.11135989	-1.136642113	6.362755749
53.11135989	-1.136642113	6.362755749
53.11135989	-1.136642113	6.362755749
53.11135989	-1.136642113	6.362755749
53.11135989	-1.136642113	6.362755749
31.78892909	22.44691747	4.197260134
31.78892909	22.44691747	4.197260134
31.78892909	22.44691747	4.197260134
31.78892909	22.44691747	4.197260134
31.78892909	22.44691747	4.197260134
64.68336391	-3.231602619	4.380037623
64.68336391	-3.231602619	4.380037623
64.68336391	-3.231602619	4.380037623
64.68336391	-3.231602619	4.380037623
64.68336391	-3.231602619	4.380037623
64.68336391	-3.231602619	4.380037623
84.09249871	5.046985705	6.017613011
84.09249871	5.046985705	6.017613011
84.09249871	5.046985705	6.017613011
84.09249871	5.046985705	6.017613011
84.09249871	5.046985705	6.017613011
7.468952737	24.81001101	6.355309457
7.468952737	24.81001101	6.355309457
7.468952737	24.81001101	6.355309457
7.468952737	24.81001101	6.355309457
7.468952737	24.81001101	6.355309457
7.468952737	24.81001101	6.355309457
6.763851893	24.93089878	6.342011993
6.763851893	24.93089878	6.342011993
6.763851893	24.93089878	6.342011993
6.763851893	24.93089878	6.342011993
6.763851893	24.93089878	6.342011993
6.763851893	24.93089878	6.342011993
53.60127436	13.44343607	5.777746328
53.60127436	13.44343607	5.777746328
53.60127436	13.44343607	5.777746328
53.60127436	13.44343607	5.777746328
53.60127436	13.44343607	5.777746328
53.60127436	13.44343607	5.777746328
23.74314766	10.19151701	6.316913777
23.74314766	10.19151701	6.316913777
23.74314766	10.19151701	6.316913777
23.74314766	10.19151701	6.316913777
23.74314766	10.19151701	6.316913777
23.74314766	10.19151701	6.316913777
6.283249247	34.14358069	7.035568391
6.283249247	34.14358069	7.035568391
6.283249247	34.14358069	7.035568391
6.283249247	34.14358069	7.035568391
6.283249247	34.14358069	7.035568391
6.283249247	34.14358069	7.035568391
106.6541873	16.54043252	1.288575186
106.6541873	16.54043252	1.288575186
106.6541873	16.54043252	1.288575186
106.6541873	16.54043252	1.288575186
106.6541873	16.54043252	1.288575186
106.6541873	16.54043252	1.288575186
107.0057358	15.98617422	1.727159222
107.0057358	15.98617422	1.727159222
107.0057358	15.98617422	1.727159222
107.0057358	15.98617422	1.727159222
107.0057358	15.98617422	1.727159222
73.88293079	9.07409594	5.523140252
73.88293079	9.07409594	5.523140252
73.88293079	9.07409594	5.523140252
